15:44:02.116 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:44:02.150 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:44:02.190 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:44:02.258 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:44:02.309 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:44:02.505 INFO  testCases.TC_01_validateHomePage:104 - Close app
15:46:24.462 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:46:24.505 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:46:27.396 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
15:46:27.433 INFO  testCases.TC_01_validateHomePage:41 - Assert home page
15:46:27.494 INFO  testCases.TC_01_validateHomePage:50 - Assert menu
15:46:27.543 INFO  testCases.TC_01_validateHomePage:56 - Assert slider image
15:46:27.613 INFO  testCases.TC_01_validateHomePage:64 - Assert patient title
15:46:27.645 INFO  testCases.TC_01_validateHomePage:66 - Assert patient description
15:46:27.677 INFO  testCases.TC_01_validateHomePage:68 - Assert button text
15:46:27.723 INFO  testCases.TC_01_validateHomePage:75 - Assert doctor image
15:46:27.753 INFO  testCases.TC_01_validateHomePage:77 - Assert doctor login text
15:46:27.783 INFO  testCases.TC_01_validateHomePage:79 - Assert doctor btn
15:46:27.815 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:46:27.846 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:46:27.875 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:46:27.907 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:46:27.938 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:46:28.115 INFO  testCases.TC_01_validateHomePage:104 - Close app
15:47:13.867 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:47:13.887 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:47:16.873 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
15:47:16.904 INFO  testCases.TC_01_validateHomePage:41 - Assert home page
15:47:16.962 INFO  testCases.TC_01_validateHomePage:50 - Assert menu
15:47:17.015 INFO  testCases.TC_01_validateHomePage:56 - Assert slider image
15:47:17.101 INFO  testCases.TC_01_validateHomePage:64 - Assert patient title
15:47:17.135 INFO  testCases.TC_01_validateHomePage:66 - Assert patient description
15:47:17.162 INFO  testCases.TC_01_validateHomePage:68 - Assert button text
15:47:17.196 INFO  testCases.TC_01_validateHomePage:75 - Assert doctor image
15:47:17.227 INFO  testCases.TC_01_validateHomePage:77 - Assert doctor login text
15:47:17.256 INFO  testCases.TC_01_validateHomePage:79 - Assert doctor btn
15:47:17.287 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:47:17.316 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:47:17.348 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:47:17.380 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:47:17.408 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:47:17.540 INFO  testCases.TC_01_validateHomePage:104 - Close app
15:47:43.297 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:47:43.325 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:47:45.969 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
15:47:46.006 INFO  testCases.TC_01_validateHomePage:41 - Assert home page
15:47:46.067 INFO  testCases.TC_01_validateHomePage:50 - Assert menu
15:47:46.117 INFO  testCases.TC_01_validateHomePage:56 - Assert slider image
15:47:46.203 INFO  testCases.TC_01_validateHomePage:64 - Assert patient title
15:47:46.234 INFO  testCases.TC_01_validateHomePage:66 - Assert patient description
15:47:46.265 INFO  testCases.TC_01_validateHomePage:68 - Assert button text
15:47:46.298 INFO  testCases.TC_01_validateHomePage:75 - Assert doctor image
15:47:46.326 INFO  testCases.TC_01_validateHomePage:77 - Assert doctor login text
15:47:46.358 INFO  testCases.TC_01_validateHomePage:79 - Assert doctor btn
15:47:46.404 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:47:46.434 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:47:46.462 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:47:46.492 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:47:46.527 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:47:46.672 INFO  testCases.TC_01_validateHomePage:104 - Close app
15:49:26.017 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:49:26.038 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:49:28.831 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
15:49:28.866 INFO  testCases.TC_01_validateHomePage:41 - Assert home page
15:49:28.925 INFO  testCases.TC_01_validateHomePage:50 - Assert menu
15:49:28.977 INFO  testCases.TC_01_validateHomePage:56 - Assert slider image
15:49:29.064 INFO  testCases.TC_01_validateHomePage:64 - Assert patient title
15:49:29.097 INFO  testCases.TC_01_validateHomePage:66 - Assert patient description
15:49:29.128 INFO  testCases.TC_01_validateHomePage:68 - Assert button text
15:49:29.175 INFO  testCases.TC_01_validateHomePage:75 - Assert doctor image
15:49:29.204 INFO  testCases.TC_01_validateHomePage:77 - Assert doctor login text
15:49:29.233 INFO  testCases.TC_01_validateHomePage:79 - Assert doctor btn
15:49:29.265 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:49:29.294 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:49:29.328 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:49:29.357 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:49:29.387 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:49:29.518 INFO  testCases.TC_01_validateHomePage:104 - Close app
15:51:20.107 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:51:20.131 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:51:22.973 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
15:51:23.006 INFO  testCases.TC_01_validateHomePage:41 - Assert home page
15:51:23.066 INFO  testCases.TC_01_validateHomePage:50 - Assert menu
15:51:23.119 INFO  testCases.TC_01_validateHomePage:56 - Assert slider image
15:51:23.191 INFO  testCases.TC_01_validateHomePage:64 - Assert patient title
15:51:23.221 INFO  testCases.TC_01_validateHomePage:66 - Assert patient description
15:51:23.253 INFO  testCases.TC_01_validateHomePage:68 - Assert button text
15:51:23.285 INFO  testCases.TC_01_validateHomePage:75 - Assert doctor image
15:51:23.317 INFO  testCases.TC_01_validateHomePage:77 - Assert doctor login text
15:51:23.346 INFO  testCases.TC_01_validateHomePage:79 - Assert doctor btn
15:51:23.376 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:51:23.404 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:51:23.436 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:51:23.467 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:51:23.496 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:52:37.988 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:52:38.009 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:55:29.543 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:55:29.565 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:58:05.920 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:58:05.948 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:59:34.392 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:59:34.413 INFO  testCases.TC_01_validateHomePage:28 - Assert title
16:00:25.316 INFO  testCases.TC_01_validateHomePage:22 - Start Application
16:00:25.339 INFO  testCases.TC_01_validateHomePage:28 - Assert title
16:02:32.480 INFO  testCases.TC_01_validateHomePage:22 - Start Application
16:02:32.507 INFO  testCases.TC_01_validateHomePage:28 - Assert title
16:02:35.462 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
16:02:35.506 INFO  testCases.TC_01_validateHomePage:42 - Assert home page
16:02:35.566 INFO  testCases.TC_01_validateHomePage:51 - Assert menu
16:02:35.599 INFO  testCases.TC_01_validateHomePage:57 - Assert slider image
16:02:35.690 INFO  testCases.TC_01_validateHomePage:65 - Assert patient title
16:02:35.718 INFO  testCases.TC_01_validateHomePage:67 - Assert patient description
16:02:35.749 INFO  testCases.TC_01_validateHomePage:69 - Assert button text
16:02:35.798 INFO  testCases.TC_01_validateHomePage:76 - Assert doctor image
16:02:35.829 INFO  testCases.TC_01_validateHomePage:78 - Assert doctor login text
16:02:35.860 INFO  testCases.TC_01_validateHomePage:80 - Assert doctor btn
16:02:35.905 INFO  testCases.TC_01_validateHomePage:87 - Assert admin image
16:02:35.942 INFO  testCases.TC_01_validateHomePage:89 - Assert admin text
16:02:35.985 INFO  testCases.TC_01_validateHomePage:91 - Assert admin click button
16:02:36.017 INFO  testCases.TC_01_validateHomePage:98 - Assert footer home menu
16:02:36.047 INFO  testCases.TC_01_validateHomePage:100 - Assert footer contact menu
16:05:17.914 INFO  testCases.TC_01_validateHomePage:22 - Start Application
16:05:17.945 INFO  testCases.TC_01_validateHomePage:28 - Assert title
16:05:20.930 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
16:05:20.970 INFO  testCases.TC_01_validateHomePage:42 - Assert home page
16:15:24.640 INFO  testCases.TC_01_validateHomePage:22 - Start Application
16:15:24.674 INFO  testCases.TC_01_validateHomePage:28 - Assert title
16:16:33.671 INFO  testCases.TC_01_validateHomePage:22 - Start Application
16:16:33.706 INFO  testCases.TC_01_validateHomePage:29 - Assert title
16:18:37.027 INFO  testCases.TC_01_validateHomePage:22 - Start Application
16:18:37.057 INFO  testCases.TC_01_validateHomePage:29 - Assert title
17:10:38.930 INFO  testCases.TC_01_validateHomePage:22 - Start Application
17:10:38.960 INFO  testCases.TC_01_validateHomePage:29 - Assert title
17:11:19.472 INFO  testCases.TC_01_validateHomePage:22 - Start Application
17:11:19.518 INFO  testCases.TC_01_validateHomePage:30 - Assert title
17:25:22.647 INFO  testCases.TC_01_validateHomePage:30 - Assert title
17:26:15.006 INFO  testCases.TC_01_validateHomePage:30 - Assert title
17:27:15.939 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:57:14.798 INFO  testCases.TC_01_validateHomePage:23 - Assert title
16:03:33.060 INFO  testCases.TC_01_validateHomePage:23 - Assert title
16:03:36.232 INFO  testCases.TC_02_validateAdminLoginPage:16 - Open Login page
15:21:14.335 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:21:17.153 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
15:29:46.347 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:29:48.704 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
15:33:06.496 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:33:09.904 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
15:33:55.900 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:33:57.974 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
15:34:38.121 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:34:41.087 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
15:39:08.740 INFO  testCases.TC_01_validateHomePage:23 - Assert title
15:39:12.840 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
16:03:37.386 INFO  testCases.TC_01_validateHomePage:23 - Assert title
16:03:40.966 INFO  testCases.TC_02_validateAdminLoginPage:18 - Open Login page
16:50:40.292 DEBUG org.apache.poi.openxml4j.opc.PackageRelationshipCollection:309 - Parsing relationship: /xl/_rels/workbook.xml.rels
16:50:40.303 DEBUG org.apache.poi.openxml4j.opc.PackageRelationshipCollection:309 - Parsing relationship: /_rels/.rels
16:50:40.508 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.poi.schemas.ooxml.system.ooxml
16:50:40.512 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLCONFIG
16:50:40.514 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLLANG
16:50:40.515 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLSCHEMA
16:50:40.516 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLTOOLS
16:50:40.518 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLTOOLS
16:50:40.533 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.xmlbeans.metadata.system.sXMLTOOLS
16:50:40.535 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLSCHEMA
16:50:40.541 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.xmlbeans.metadata.system.sXMLSCHEMA
16:50:40.542 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLLANG
16:50:40.543 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.xmlbeans.metadata.system.sXMLLANG
16:50:40.544 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLCONFIG
16:50:40.545 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.xmlbeans.metadata.system.sXMLCONFIG
16:50:40.546 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.poi.schemas.ooxml.system.ooxml
16:50:40.622 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.poi.schemas.ooxml.system.ooxml
16:50:40.623 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle themefd26doctype
16:50:40.692 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle stylesheet5d8bdoctype
16:50:40.699 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctstylesheet4257type
16:50:40.705 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctfonts6623type
16:50:40.709 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctfont14d8type
16:50:40.719 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctfills2c6ftype
16:50:40.723 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctfill550ctype
16:50:40.725 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctborders0d66type
16:50:40.729 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctborderf935type
16:50:40.733 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctcellxfs1322type
16:50:40.737 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctxf97f7type
16:50:40.741 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctcellstylexfsa81ftype
16:50:40.743 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctdxfsb26atype
16:50:40.747 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle cttablestyles872ftype
16:50:40.756 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle sstf81fdoctype
16:50:40.764 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctsst44f3type
16:50:40.777 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctrsta472type
16:50:40.803 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle workbookec17doctype
16:50:40.809 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctworkbook83c3type
16:50:40.817 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctsheets49fdtype
16:50:40.821 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctsheet4dbetype
16:50:40.824 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle strelationshipid1e94type
16:50:40.827 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle worksheetf539doctype
16:50:40.833 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctworksheet530dtype
16:50:40.841 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctsheetdata8408type
16:50:40.844 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctrowdd39type
16:50:40.852 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctcell842btype
16:50:40.860 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle stcellrefe4e0type
16:50:40.870 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctcols627ctype
16:50:40.899 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle stxstringf179type
16:50:40.902 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle stcelltypebf95type
16:51:17.575 DEBUG org.apache.poi.openxml4j.opc.PackageRelationshipCollection:309 - Parsing relationship: /xl/_rels/workbook.xml.rels
16:51:17.587 DEBUG org.apache.poi.openxml4j.opc.PackageRelationshipCollection:309 - Parsing relationship: /_rels/.rels
16:51:17.779 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.poi.schemas.ooxml.system.ooxml
16:51:17.783 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLCONFIG
16:51:17.785 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLLANG
16:51:17.786 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLSCHEMA
16:51:17.787 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLTOOLS
16:51:17.789 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLTOOLS
16:51:17.804 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.xmlbeans.metadata.system.sXMLTOOLS
16:51:17.806 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLSCHEMA
16:51:17.812 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.xmlbeans.metadata.system.sXMLSCHEMA
16:51:17.813 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLLANG
